task_id,source_id,date,category_id,page,status,last_error,output_file
yonhap_20010219_all_p001,yonhap,2001-02-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010219_politics_p001,yonhap,2001-02-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010219_economy_p001,yonhap,2001-02-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010219_society_p001,yonhap,2001-02-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010220_all_p001,yonhap,2001-02-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010220_politics_p001,yonhap,2001-02-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010220_economy_p001,yonhap,2001-02-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010220_society_p001,yonhap,2001-02-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010221_all_p001,yonhap,2001-02-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010221_politics_p001,yonhap,2001-02-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010221_economy_p001,yonhap,2001-02-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010221_society_p001,yonhap,2001-02-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010222_all_p001,yonhap,2001-02-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010222_politics_p001,yonhap,2001-02-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010222_economy_p001,yonhap,2001-02-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010222_society_p001,yonhap,2001-02-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010223_all_p001,yonhap,2001-02-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010223_politics_p001,yonhap,2001-02-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010223_economy_p001,yonhap,2001-02-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010223_society_p001,yonhap,2001-02-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010224_all_p001,yonhap,2001-02-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010224_politics_p001,yonhap,2001-02-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010224_economy_p001,yonhap,2001-02-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010224_society_p001,yonhap,2001-02-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010225_all_p001,yonhap,2001-02-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010225_politics_p001,yonhap,2001-02-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010225_economy_p001,yonhap,2001-02-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010225_society_p001,yonhap,2001-02-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010226_all_p001,yonhap,2001-02-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010226_politics_p001,yonhap,2001-02-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010226_economy_p001,yonhap,2001-02-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010226_society_p001,yonhap,2001-02-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010227_all_p001,yonhap,2001-02-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010227_politics_p001,yonhap,2001-02-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010227_economy_p001,yonhap,2001-02-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010227_society_p001,yonhap,2001-02-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010228_all_p001,yonhap,2001-02-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010228_politics_p001,yonhap,2001-02-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010228_economy_p001,yonhap,2001-02-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010228_society_p001,yonhap,2001-02-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=02\part.jsonl
yonhap_20010301_all_p001,yonhap,2001-03-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010301_politics_p001,yonhap,2001-03-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010301_economy_p001,yonhap,2001-03-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010301_society_p001,yonhap,2001-03-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010302_all_p001,yonhap,2001-03-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010302_politics_p001,yonhap,2001-03-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010302_economy_p001,yonhap,2001-03-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010302_society_p001,yonhap,2001-03-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010303_all_p001,yonhap,2001-03-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010303_politics_p001,yonhap,2001-03-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010303_economy_p001,yonhap,2001-03-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010303_society_p001,yonhap,2001-03-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010304_all_p001,yonhap,2001-03-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010304_politics_p001,yonhap,2001-03-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010304_economy_p001,yonhap,2001-03-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010304_society_p001,yonhap,2001-03-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010305_all_p001,yonhap,2001-03-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010305_politics_p001,yonhap,2001-03-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010305_economy_p001,yonhap,2001-03-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010305_society_p001,yonhap,2001-03-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010306_all_p001,yonhap,2001-03-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010306_politics_p001,yonhap,2001-03-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010306_economy_p001,yonhap,2001-03-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010306_society_p001,yonhap,2001-03-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010307_all_p001,yonhap,2001-03-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010307_politics_p001,yonhap,2001-03-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010307_economy_p001,yonhap,2001-03-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010307_society_p001,yonhap,2001-03-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010308_all_p001,yonhap,2001-03-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010308_politics_p001,yonhap,2001-03-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010308_economy_p001,yonhap,2001-03-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010308_society_p001,yonhap,2001-03-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010309_all_p001,yonhap,2001-03-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010309_politics_p001,yonhap,2001-03-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010309_economy_p001,yonhap,2001-03-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010309_society_p001,yonhap,2001-03-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010310_all_p001,yonhap,2001-03-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010310_politics_p001,yonhap,2001-03-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010310_economy_p001,yonhap,2001-03-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010310_society_p001,yonhap,2001-03-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010311_all_p001,yonhap,2001-03-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010311_politics_p001,yonhap,2001-03-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010311_economy_p001,yonhap,2001-03-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010311_society_p001,yonhap,2001-03-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010312_all_p001,yonhap,2001-03-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010312_politics_p001,yonhap,2001-03-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010312_economy_p001,yonhap,2001-03-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010312_society_p001,yonhap,2001-03-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010313_all_p001,yonhap,2001-03-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010313_politics_p001,yonhap,2001-03-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010313_economy_p001,yonhap,2001-03-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010313_society_p001,yonhap,2001-03-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010314_all_p001,yonhap,2001-03-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010314_politics_p001,yonhap,2001-03-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010314_economy_p001,yonhap,2001-03-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010314_society_p001,yonhap,2001-03-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010315_all_p001,yonhap,2001-03-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010315_politics_p001,yonhap,2001-03-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010315_economy_p001,yonhap,2001-03-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010315_society_p001,yonhap,2001-03-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010316_all_p001,yonhap,2001-03-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010316_politics_p001,yonhap,2001-03-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010316_economy_p001,yonhap,2001-03-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010316_society_p001,yonhap,2001-03-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010317_all_p001,yonhap,2001-03-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010317_politics_p001,yonhap,2001-03-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010317_economy_p001,yonhap,2001-03-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010317_society_p001,yonhap,2001-03-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010318_all_p001,yonhap,2001-03-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010318_politics_p001,yonhap,2001-03-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010318_economy_p001,yonhap,2001-03-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010318_society_p001,yonhap,2001-03-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010319_all_p001,yonhap,2001-03-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010319_politics_p001,yonhap,2001-03-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010319_economy_p001,yonhap,2001-03-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010319_society_p001,yonhap,2001-03-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010320_all_p001,yonhap,2001-03-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010320_politics_p001,yonhap,2001-03-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010320_economy_p001,yonhap,2001-03-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010320_society_p001,yonhap,2001-03-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010321_all_p001,yonhap,2001-03-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010321_politics_p001,yonhap,2001-03-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010321_economy_p001,yonhap,2001-03-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010321_society_p001,yonhap,2001-03-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010322_all_p001,yonhap,2001-03-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010322_politics_p001,yonhap,2001-03-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010322_economy_p001,yonhap,2001-03-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010322_society_p001,yonhap,2001-03-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
yonhap_20010323_all_p001,yonhap,2001-03-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=03\part.jsonl
